Plant Species,Gene ID,Developmental Stage,Stress Treatment,Soil Moisture (%),Temperature (°C),Promoter Methylation (%),Gene Body Methylation (%),TE Methylation (%),Global DNA Methylation (%),CG Methylation (%),CHG Methylation (%),CHH Methylation (%),Methylation Pattern Type,Histone Modification,siRNA Expression (FPKM),SNP Variants,Gene Expression (FPKM),Drought Resistance (1-10),Root Depth (cm),Leaf Area Index,Photosynthetic Rate (μmol CO₂/m²/s),Water Use Efficiency,Chlorophyll Content,Yield (g/plant)
Maize,ZmGLK1,Mature,Salt,57.94821869,36.51860547,50.78407352,61.27801889,93.88050284,68.64753175,56.08418666,46.6316839,24.3281869,Dynamic,H3K4me3,27.92940569,27,41.11750239,5.484153223,33.43882566,2.691875504,17.47446776,1.127148156,35.06953389,23.56090911
Arabidopsis,AtMYB44,,None,32.73135481,18.58772063,24.18261836,,83.01998403,57.93684901,57.22263932,43.91606839,10.67291965,Dynamic,None,15.30093868,18,78.37031225,2.354999502,81.42495125,3.21915084,36.9004197,1.988293648,31.6969466,35.41217334
Rice,OsHKT1,Mature,Heat,38.68687631,36.91513597,70.90398418,72.50281091,59.70683863,67.70454457,66.27792351,42.4629902,33.05094848,Dynamic,H3K4me3,34.62085514,31,41.00347132,3.021548262,38.92487699,4.11563695,16.91538512,2.947269395,41.746163,52.78795264
Rice,OsNAC10,Vegetative,Salt,52.49419317,33.96799506,51.27176464,42.94325949,65.75748606,53.32417006,55.96785906,30.76447062,8.497427549,Dynamic,H3K4me3,14.07352065,4,44.40218236,5.276093044,73.72886783,2.079502383,15.47519266,3.327481823,,49.00533233
Arabidopsis,AtWRKY53,Mature,Drought,15.96600623,37.41080721,78.99175113,78.18035229,88.34126629,81.8377899,93.19320579,62.55960438,35.22998066,High,H3K9me2,49.00904992,40,17.45295709,1,63.85854053,3.624313998,29.1350228,2.992919169,35.53109129,29.42900232
Wheat,TaWRKY19,Seedling,None,55.02526215,36.94672517,26.3861669,56.747703,73.72318264,52.28568418,42.22805357,36.53025452,11.31644714,Dynamic,H3K9me2,33.555204,22,76.86976869,5.717994922,55.53727872,1.842192811,24.67828451,0.633924824,45.72216596,44.61404145
Maize,ZmDREB2,Seedling,Drought,48.85017307,35.04631021,40.55781888,55.95061547,55.85367074,50.78736836,42.16896536,37.67761189,8.920111446,Dynamic,H3K4me3,31.85770312,29,62.38126895,4.675678419,19.0641505,2.479440214,23.08279169,2.455665554,38.54304135,52.59319175
Wheat,TaDREB3,Mature,None,66.10012844,23.31248432,15.87996189,74.93812534,59.54587591,50.12132105,45.99192305,39.2267514,18.71631006,Dynamic,H3K4me3,47.93011572,42,81.43938229,5.910256662,51.96248364,1.877711778,37.55742564,0.351084759,31.19365997,45.88830172
Wheat,TaWRKY19,Mature,None,,16.16421216,22.23824568,67.03083409,56.08237144,48.45048374,44.57390586,25.313753,14.05000148,Dynamic,H3K9me2,29.5777992,9,76.0485936,3.774528172,53.85171341,3.247115966,14.50274946,2.842045609,30.5257996,46.68312655
Rice,OsNAC10,Vegetative,None,12.99030674,21.45694368,16.8361549,47.49820477,72.6406428,45.65833416,50.04114662,27.81098506,19.62302494,Dynamic,H3K9me2,2.029689465,18,81.67726456,5.776554813,66.30542517,2.660095502,37.49663215,1.678985011,48.56912643,40.00266251
Maize,ZmGLK1,Vegetative,Salt,60.12232645,20.53737131,65.06963831,74.74931187,54.53741655,64.78545558,58.0158009,33.01668087,7.61436016,Dynamic,H3K9me2,38.35008792,49,36.6717109,4.134343593,71.01475486,3.979774651,21.734274,0.3864556,37.22471105,43.21184907
Rice,OsHKT1,Vegetative,Drought,57.93412792,23.45743609,76.83404351,42.58124079,74.54932739,64.65487056,53.98413183,43.77825344,13.12706865,Dynamic,H3K4me3,2.306368676,27,29.784227,4.090994859,76.08976129,4.832011999,14.69021384,1.206921768,30.00482512,45.19071631
Wheat,TaWRKY19,Flowering,Heat,32.94314567,22.2394249,57.23481482,53.06739287,88.86730888,66.38983886,58.71404313,56.62526893,24.27458026,Dynamic,H3K9me2,27.33324127,25,40.33144085,4.130034859,79.73648324,3.192384855,27.90834984,0.44954679,33.37494819,32.01983499
Wheat,TaDREB3,Vegetative,Salt,53.46025601,38.61418858,63.00895518,66.72520496,94.3796666,74.70460891,64.34989771,38.36334989,29.74779214,High,None,42.07509616,43,27.18552014,1.878442022,49.07362204,2.036350024,22.1678451,1.559079528,43.91813445,33.00341093
Rice,OsNAC10,Flowering,None,69.00475769,25.1657253,39.84545591,48.05570563,86.53802404,58.14639519,48.45837836,35.36597973,24.93207219,Dynamic,H3K9me2,47.22198335,44,52.41984721,5.162630315,61.93286389,2.742296098,36.71054489,0.375124927,46.66431735,45.12470406
Rice,OsDREB2A,Seedling,Heat,35.18100342,19.1668771,72.10313635,55.56341631,73.80987927,67.15881064,54.26128118,35.19803669,22.75832724,Dynamic,None,37.22422229,5,27.80533498,5.625032925,82.00865589,2.329394485,36.88361136,3.013741784,43.07733329,44.59101645
Maize,ZmGLK1,Flowering,None,42.84413911,33.56692294,49.99357162,68.42153437,80.51226872,66.3091249,70.40537682,51.59411343,15.70498382,Dynamic,H3K27me3,9.315290071,45,52.97246516,4.023622972,19.69253824,5.036990953,42.55366341,1.993033573,48.20296191,36.37964612
Maize,ZmDREB2,Flowering,Heat,29.98557165,39.92788679,43.71145855,58.11605202,50.1320326,50.65318106,47.59843543,26.77406192,20.13615441,Dynamic,H3K4me3,27.13057532,3,66.14529469,6.9067458,13.32221897,3.334404717,29.10391969,3.209955993,31.22308722,59.26085855
Maize,ZmNAC111,Vegetative,Drought,,15.53831501,37.35154703,79.05882691,59.66818293,58.69285229,68.90613106,34.16521127,27.73343452,Dynamic,None,38.5342194,38,59.71498257,2.315770395,58.41829046,3.27405615,20.26090099,1.736538517,34.60872641,51.75220144
Maize,ZmDREB2,Mature,Salt,12.8483306,15.37271972,51.25331651,63.62581004,62.50571364,59.12828006,53.43809962,45.60762509,20.14392379,Dynamic,None,33.86636075,5,43.34542068,6.070935376,46.70699334,2.675937638,9.325799876,1.415727751,29.7132387,45.20197262
Wheat,TaWRKY19,Flowering,Heat,32.19526403,31.21591343,52.98547532,62.8174662,76.57592466,64.12628873,72.44092095,48.89825161,13.19223178,Dynamic,H3K4me3,13.70691487,45,48.69513919,2.726827224,27.88483702,3.84624726,15.89864054,1.930188351,29.98116345,37.15342249
Arabidopsis,AtNAC2,Mature,Drought,39.30711275,22.1705644,46.96292939,60.62524221,57.60922806,55.06579989,61.80974541,30.73837843,16.10109979,Dynamic,None,47.72546312,8,52.52576668,5.498225124,73.9087238,3.971295095,28.19658526,2.849348734,27.26079635,49.19636514
Wheat,TaDREB3,Flowering,Salt,,22.15509351,72.6123986,63.87346848,76.07223877,70.85270195,75.36268059,59.68640585,27.82828083,High,None,15.5638077,48,16.3229165,2.295725134,86.3251581,2.663682141,38.02385131,2.912113882,38.98842195,
Wheat,TaWRKY19,Flowering,Salt,65.9127536,34.01141849,45.60652434,68.10915132,72.25475855,61.99014474,57.60848544,41.23501591,28.40021121,Dynamic,None,48.93343084,6,47.54378414,3.333923625,54.79052549,1.442309309,34.15820117,1.060577779,37.7649905,37.97633072
Arabidopsis,AtNAC2,Seedling,None,19.3140763,21.93224758,19.60381392,52.03947415,63.45743497,45.03357435,46.09579696,27.03089755,21.45329704,Dynamic,H3K4me3,49.42640567,13,77.3343639,4.299405845,35.27303309,3.189272488,10.54636154,3.304126657,38.90353843,48.43704904
Rice,OsHKT1,Mature,Heat,76.96634565,29.71744884,33.25192299,59.71562277,94.6738073,62.54711768,59.73006357,46.1317827,8.922640645,Dynamic,None,6.903140128,32,61.41377781,2.932130151,22.97520457,5.27505641,18.92985205,3.025824282,44.85160169,34.63095641
Rice,OsNAC10,Mature,Drought,20.14450866,21.51053921,40.21991718,54.22714256,53.34649588,49.26451854,56.2944172,41.58213684,13.06362803,Dynamic,H3K9me2,16.85333843,35,59.30428606,5.953367552,66.49470052,4.08276035,24.33075345,2.338606899,39.65487112,59.5758285
Wheat,TaDREB3,Mature,None,35.21089827,28.50783169,26.23939063,73.4693673,53.29086079,50.99987291,52.47296535,37.2426317,12.92780092,Dynamic,H3K4me3,14.49142073,46,80.43911634,4.4012157,78.34281559,2.951857913,40.91430855,2.280784714,40.50518227,56.66421743
Maize,ZmDREB2,,Salt,53.02379259,19.62958595,75.44070216,56.44097603,88.24832952,73.37666924,66.01659439,45.88003494,9.075913174,High,H3K9me2,3.762725512,10,22.60484074,3.330350337,82.8992339,3.555611896,28.47180414,1.69728687,27.84225331,27.37432733
Maize,ZmDREB2,Seedling,Drought,36.50560299,31.00546665,35.60140777,68.10219948,87.0229584,63.57552188,71.75758089,39.01699832,13.06467299,Dynamic,H3K27me3,10.3416242,29,66.95680755,2.847646422,71.74041901,5.685271056,16.3496469,2.965431296,31.82212128,35.39041159
Arabidopsis,AtMYB44,Flowering,None,46.96364962,18.08600024,20.07103729,62.51447469,76.2434355,52.94298249,54.57163366,28.10220907,21.25546163,Dynamic,H3K9me2,29.3425548,24,83.21889686,4.565780722,65.75226935,3.742046476,35.7049102,2.474126032,44.42808827,46.34353718
Wheat,TaWRKY19,Mature,Drought,72.80193497,30.50954874,51.15874257,64.92731846,68.08369576,61.38991893,69.6907102,42.53875888,28.26915793,Dynamic,None,30.25796097,38,59.47628012,3.161015916,75.55962969,2.789360143,38.02110594,3.077763296,28.34769667,42.755581
Rice,OsDREB2A,Mature,Heat,19.05514598,29.09976959,32.4460774,74.94941212,86.31873139,64.57140697,71.9421032,32.6988868,7.687637795,Dynamic,None,23.63690821,10,69.65329572,2.961923214,41.00021085,3.377499266,12.29689494,2.474157782,38.6401804,36.9193272
Arabidopsis,AtMYB44,Flowering,Drought,67.13892782,32.14538583,60.80571179,74.14361028,90.52648555,75.15860254,71.8181465,42.78778905,32.10355827,High,H3K27me3,33.41379991,15,46.23972738,3.275583988,20.32468709,3.821420089,22.59293772,2.475785106,39.37393309,30.99080792
Maize,ZmNAC111,Seedling,Drought,62.56795593,19.64819866,35.48335195,42.99395402,66.83240725,48.43657107,48.39782646,36.14627356,23.40521995,Dynamic,None,3.05461353,47,60.18585622,6.316635125,50.87839825,2.880359728,27.68977373,3.396604962,29.23754939,42.83332809
Rice,OsNAC10,Flowering,Salt,68.87398552,33.25821054,53.14283891,76.36891028,63.62215993,64.37796971,70.91834422,44.39528023,29.57873513,Dynamic,H3K9me2,42.67581256,48,47.07158909,2.939937804,68.75250076,4.969657061,24.12801441,0.385439145,31.70575411,51.43952811
Maize,ZmNAC111,Flowering,None,11.69503639,22.87383624,15.1574514,46.19034405,63.09082343,41.47953963,34.4237116,24.77210889,20.02597059,Dynamic,H3K4me3,4.817972013,14,79.31851731,5.679664804,64.60134783,5.3140206,22.56151398,1.227266528,34.83519096,46.02859481
Arabidopsis,AtWRKY53,Flowering,Heat,59.03207935,25.29373823,45.81589185,77.56230635,61.82603948,61.73474589,59.22232991,40.30762282,12.12960202,Dynamic,H3K9me2,25.03139592,16,50.68959374,3.078595167,64.59137082,2.371308978,24.24812751,1.191487363,28.33768645,50.9724539
Maize,ZmDREB2,Vegetative,Heat,28.4117663,24.17700934,49.66584056,44.71544265,,51.51441472,46.6029738,27.15087579,11.87097556,Dynamic,None,41.84979429,28,52.90548741,5.539392529,41.48395113,3.307009558,12.04870949,1.063486515,31.18869376,47.81973857
Maize,ZmDREB2,Mature,None,27.91370675,17.60942322,38.22399052,45.26422198,69.96833508,51.15218253,53.85639718,36.92153805,25.11836308,Dynamic,H3K9me2,45.35833239,21,65.11915827,5.311153242,24.60841443,3.186049407,16.82907727,1.846804315,45.93962803,46.04289595
Rice,OsDREB2A,Flowering,Heat,65.09250895,17.53608743,68.68762356,49.71808001,62.63656462,60.34742273,62.74813429,51.94547857,19.99688976,Dynamic,H3K27me3,11.82132345,6,31.11327356,4.925623438,33.22710969,5.308934691,21.37472477,0.903315434,33.30212543,51.91396257
Arabidopsis,AtWRKY53,Mature,Drought,56.739123,29.49979393,62.42209465,53.74898895,84.63800312,66.93636224,57.01930485,48.76010659,14.0687642,Dynamic,H3K27me3,19.9263586,28,27.55134337,4.612004588,67.36868105,1.526751139,16.79574075,3.245977906,34.8699623,38.96727868
Rice,OsDREB2A,Flowering,Drought,56.2368823,15.22067621,50.0167341,76.44940519,89.82996301,72.09870077,63.08312738,47.56156611,31.30554219,High,H3K9me2,24.02053803,41,50.93830407,4.829437788,73.03027912,5.629928028,11.75105882,0.807427696,28.49056252,36.36065575
Maize,ZmDREB2,Vegetative,Salt,29.80604557,19.67828582,53.18411346,60.19645662,65.9670521,59.78254073,64.45751339,34.28802304,18.18201706,Dynamic,None,39.3250041,29,53.40772881,3.554765601,37.82124572,4.758444079,16.04387614,3.39461483,41.80251814,48.08596548
Wheat,TaNAC69,Vegetative,None,59.47382111,25.11534583,47.21279267,52.26244857,87.94997697,62.47507274,66.98421974,52.56214335,13.54164387,Dynamic,H3K27me3,41.48161333,4,55.58411071,4.602951256,60.46436609,2.079765698,30.47982503,,44.83695991,35.24662184
Maize,ZmGLK1,Flowering,Drought,18.63129439,21.73291238,77.61377252,69.91296845,50.87551383,66.13408493,63.51530327,39.87615439,23.49465133,Dynamic,H3K9me2,,40,25.01856531,3.602331307,65.41236974,5.302257957,21.02307297,2.513804009,32.45762648,56.73363389
Wheat,TaWRKY19,Vegetative,None,27.67386069,24.97751467,47.567049,66.95569446,61.48273705,58.6684935,48.24859597,45.39120165,20.54144641,Dynamic,None,10.65857697,6,45.4874411,4.010828734,52.17659647,2.085108404,42.70795756,0.568599486,35.50883579,53.54309472
Wheat,TaNAC69,Seedling,Salt,11.59686043,36.58736332,46.67222007,46.27395932,,50.23936185,57.99421719,38.27096741,24.24242664,Dynamic,H3K9me2,25.58598743,25,56.43630079,4.897799066,43.98787862,3.481001491,,2.487081671,32.93489135,57.77568829
Maize,ZmGLK1,Flowering,Salt,45.30784809,15.79965514,61.32339345,69.1204338,89.83327412,73.42570046,77.32268806,37.28431121,10.85949474,High,H3K9me2,29.46375907,1,38.67288247,1.82534543,74.15903737,3.2390402,17.99559433,2.730100439,34.42385834,32.48823788
Wheat,TaWRKY19,Vegetative,None,42.70616669,23.04026501,32.44815329,50.4209279,68.05219583,50.30709234,46.93863305,41.33514484,23.6293565,Dynamic,None,13.65935392,26,65.74017442,6.8500873,65.43044248,2.789427038,46.09759985,0.981925102,45.19452244,40.60945151
Arabidopsis,AtMYB44,Vegetative,None,74.29051914,32.99066436,11.9229245,74.89057349,79.60003732,55.47117844,51.26500429,31.89038851,8.125503931,Dynamic,H3K9me2,7.747393401,16,88.13910041,4.455383896,27.39073227,1.132145008,17.56501932,2.4891737,31.64487355,27.8522122
Maize,ZmNAC111,Mature,Heat,17.05777352,19.33008757,47.44762057,53.18676022,83.71721686,61.45053255,50.99859103,51.87532865,26.20821389,Dynamic,H3K27me3,45.42451499,47,48.75976312,5.958543805,22.7501006,,38.05793162,1.320234328,43.51712184,35.93026394
Maize,ZmGLK1,Mature,Salt,35.20773121,19.60459198,52.17308183,56.46989775,52.16282798,53.60193585,60.68806772,45.11538783,22.2449587,Dynamic,H3K27me3,37.61784207,13,50.07766697,4.390344908,81.23356627,4.305569001,26.64456149,3.058716212,33.28947984,57.09948464
Arabidopsis,AtMYB44,Flowering,Drought,42.5447253,15.22022518,56.56753773,78.11118103,56.96180968,63.88017615,65.75430864,56.51552489,28.37613995,Dynamic,None,31.11319928,40,44.94030491,3.752870019,82.14095457,2.48737727,19.34627351,1.654821399,33.01571595,54.87709623
Maize,ZmDREB2,Seedling,Heat,16.70917707,34.92232412,38.74667814,44.58248174,78.0382128,53.78912422,51.60839181,28.18138032,13.02919659,Dynamic,H3K4me3,26.31562801,12,59.61156225,5.40594721,39.9890744,,28.21745987,3.145799198,38.63290892,47.66386398
Wheat,TaDREB3,Seedling,Drought,64.12252848,37.74634883,51.55698011,76.16881021,77.97052555,68.56543862,78.714461,35.36266694,24.89891871,Dynamic,H3K27me3,5.473095676,19,46.9495809,2.447573418,37.70888246,2.215738984,26.22456699,1.98537822,27.70540907,46.08025436
Wheat,,Mature,Salt,11.58257991,20.39604756,46.37099798,40.87378218,74.60108172,53.94862063,56.77268826,31.88411497,17.12291945,Dynamic,H3K27me3,24.38456158,38,56.15099801,2.681308129,22.98653847,1.763663478,9.957699126,2.019224193,35.82450187,42.51918917
,ZmGLK1,Mature,None,76.02870322,37.04313102,45.7937565,51.56032177,56.81614506,51.39007444,54.25275982,35.7285503,7.168847934,Dynamic,H3K27me3,32.96344808,39,57.50411329,6.437619571,53.73861301,3.763006893,28.5114828,3.356300865,32.76892019,53.10688175
Wheat,TaWRKY19,Seedling,Drought,30.11501595,20.84140116,47.19516003,74.86699102,72.73510476,64.93241861,58.18564755,42.4535092,9.241971708,Dynamic,None,30.50533712,21,57.84249698,3.989330689,84.63805363,2.04261632,34.76339351,,28.37075208,47.85985904
Rice,OsHKT1,Flowering,Salt,67.30529249,21.20270214,45.43262384,73.8134474,72.1743023,63.80679118,72.16969634,41.46104045,16.54816319,Dynamic,H3K27me3,18.22932631,23,60.65866578,2.410026641,75.68993091,2.709467084,15.0499499,1.341393957,41.18722259,37.84252623
Wheat,TaNAC69,Seedling,Drought,27.34393754,30.58034196,70.0939976,42.78431335,77.8501504,63.57615378,51.76969216,45.17295149,12.89302945,Dynamic,None,45.3357426,42,18.60962155,4.498462119,80.39906013,3.13200192,37.97905908,2.428908664,27.12793945,31.53839774
Wheat,TaWRKY19,Vegetative,Heat,20.91748135,22.41869583,48.11838298,53.06231273,61.33961886,54.17343819,52.94837557,41.00491817,12.16208689,Dynamic,H3K27me3,18.09440807,46,53.00251445,4.253325715,47.62472029,3.67107251,25.87983991,3.258322046,36.19035615,60.68806287
Wheat,TaNAC69,Mature,Heat,58.11363911,20.6123718,62.942145,71.14352034,80.44663953,71.51076829,70.99097396,64.12172225,18.73047684,High,H3K4me3,38.34900075,11,28.81660641,3.588565228,28.93977456,1.050632173,13.11355532,1.537514394,28.91912845,35.13716191
Rice,OsDREB2A,Vegetative,Salt,62.13043078,28.61764257,49.27281526,57.4321933,87.73256028,64.81252295,66.45289052,42.18766758,11.14109515,Dynamic,H3K27me3,48.55764469,17,42.34632846,,17.30309464,2.371508758,17.09838373,0.640312951,43.09132006,36.07341854
Arabidopsis,AtWRKY53,Seedling,Heat,76.24752014,36.93719607,73.07364219,66.86813022,50.07226763,63.33801334,61.55231334,47.77365351,20.19538586,Dynamic,None,3.789864183,48,29.97274585,4.289672216,57.61806845,1.06598216,19.81855847,1.070772244,33.09818596,57.20390002
Rice,OsNAC10,Flowering,None,65.55016826,15.76746436,43.9619434,55.35518531,55.3205943,51.54590767,52.93760035,45.40906966,16.34031869,Dynamic,H3K27me3,41.08020234,0,60.82027912,5.270379591,48.71809948,3.276277305,37.04956892,1.900429931,47.90577713,56.58237015
Rice,,Mature,Heat,64.61443807,16.19949153,44.25290019,64.94667633,84.34305483,64.51421045,51.87972654,40.67514168,11.98275487,Dynamic,H3K9me2,15.14921586,40,58.27739748,4.081682866,57.82523516,4.566805884,34.12498968,1.259017087,44.66570545,37.01672808
Wheat,TaDREB3,Vegetative,Heat,75.56910952,33.37896995,58.85548247,46.51241552,56.72089899,54.02959899,54.07707834,42.76353513,21.63371451,Dynamic,H3K27me3,48.44365523,38,39.69583209,4.393710842,53.78199684,1.9602993,18.35640539,0.766074192,35.51802725,
Rice,OsNAC10,Mature,Heat,57.80652799,33.91978357,33.58498747,74.00556519,87.31950755,64.97002007,64.25641676,47.04927495,25.03705649,Dynamic,H3K4me3,16.98534457,28,65.41169681,3.208166685,54.97701716,5.090749748,18.91143261,2.709004216,34.96138694,44.15332535
Wheat,TaNAC69,Mature,Heat,11.41371585,38.93538716,68.77198149,45.96698858,53.43521564,56.0580619,51.75715495,42.02519368,19.43077118,Dynamic,H3K27me3,35.49313548,3,29.15611969,3.114516697,54.88725356,3.839521967,12.58784997,0.356180358,28.38380784,42.49497303
Rice,OsDREB2A,Vegetative,Salt,27.56928266,16.04100879,55.02002962,75.69928174,86.86780471,72.52903869,65.36140486,62.66322614,21.17023695,High,H3K4me3,19.69908138,40,46.17642095,6.370231102,19.22367334,5.688962615,30.98293851,2.874039429,37.51241852,31.89615449
Arabidopsis,AtMYB44,Vegetative,Salt,16.4552933,38.5722199,52.92576029,79.70501894,74.28175942,68.97084622,76.07451706,34.6805007,20.59929697,Dynamic,H3K27me3,48.06745491,49,51.2901608,3.100461633,46.23457544,1.310922425,22.17745625,2.89234282,,41.48991214
Maize,ZmDREB2,Seedling,Heat,62.04052642,34.02206085,65.79690124,69.05805774,52.65556996,62.50350965,63.35697305,50.82708079,8.602109245,Dynamic,H3K4me3,33.62497375,7,28.42489118,2.990276148,82.83747413,5.066392379,38.97155013,3.277343068,35.66328485,61.8215608
Maize,ZmDREB2,Flowering,Heat,71.23766516,15.80537056,57.33148777,79.57522506,72.33009865,69.74560383,79.90903595,40.0590809,23.83310758,Dynamic,None,36.87528105,39,41.70051238,3.056190062,19.89585638,3.874833198,34.99121061,3.283671457,38.85575406,39.61020125
Arabidopsis,AtNAC2,Vegetative,Salt,45.37120667,26.44845259,37.95717611,73.75261267,52.0076246,54.57247113,49.49601154,38.63547914,26.66625109,Dynamic,H3K27me3,45.41376613,7,61.90861724,4.482441015,65.49394632,3.794108164,25.24427045,1.805111616,36.9538789,60.17992663
Rice,OsNAC10,Vegetative,Heat,77.86323449,22.44264324,44.15675825,49.68553331,83.37991949,59.07407035,66.09881947,43.64662111,21.31353966,Dynamic,H3K27me3,19.96890751,40,54.15121624,3.279062571,73.6262252,5.108779914,13.74359565,0.512055562,42.31008072,40.92514788
